epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,295.046,0.96649,0.92017,0.90721,0.83751,0.867,0.88341,0.65423,0.94499,0.90341,0.92098,0.0007492,0.0007492,0.0007492
78,298.831,0.91866,0.86958,0.89576,0.83213,0.85468,0.87344,0.66118,0.91216,0.80735,0.90739,0.0007459,0.0007459,0.0007459
79,302.56,0.95361,0.90118,0.9232,0.83213,0.85468,0.87344,0.66118,0.91216,0.80735,0.90739,0.0007426,0.0007426,0.0007426
80,306.355,0.97237,1.12947,0.86609,0.82927,0.87335,0.87825,0.66668,0.89455,0.76209,0.9002,0.0007393,0.0007393,0.0007393
81,310.077,0.97151,0.90928,0.93458,0.82927,0.87335,0.87825,0.66668,0.89455,0.76209,0.9002,0.000736,0.000736,0.000736
82,313.849,0.94181,0.87776,0.93847,0.83012,0.9027,0.90178,0.68242,0.9069,0.78783,0.90805,0.0007327,0.0007327,0.0007327
83,317.577,0.91697,0.82651,0.89063,0.83012,0.9027,0.90178,0.68242,0.9069,0.78783,0.90805,0.0007294,0.0007294,0.0007294
84,321.561,0.98809,0.86254,0.90684,0.86082,0.86453,0.90244,0.69224,0.90189,0.87644,0.90758,0.0007261,0.0007261,0.0007261
85,325.541,0.9481,0.80137,0.88715,0.86082,0.86453,0.90244,0.69224,0.90189,0.87644,0.90758,0.0007228,0.0007228,0.0007228
86,329.444,0.97278,0.84122,0.93128,0.87749,0.90148,0.91168,0.71091,0.8818,0.7478,0.90084,0.0007195,0.0007195,0.0007195
87,333.349,0.89738,0.73185,0.87309,0.87749,0.90148,0.91168,0.71091,0.8818,0.7478,0.90084,0.0007162,0.0007162,0.0007162
88,337.317,0.92411,0.81336,0.89105,0.87749,0.90148,0.91168,0.71091,0.8818,0.7478,0.90084,0.0007129,0.0007129,0.0007129
89,341.29,0.87001,0.729,0.89417,0.87662,0.92749,0.91435,0.70508,0.84368,0.65987,0.89151,0.0007096,0.0007096,0.0007096
