epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,321.263,1.13745,1.36465,0.94453,0.79672,0.85091,0.88694,0.61275,1.16683,0.91515,0.98054,0.000736,0.000736,0.000736
82,325.021,1.08531,1.10356,0.91743,0.8316,0.87717,0.9176,0.68652,1.01607,0.8003,0.94094,0.0007327,0.0007327,0.0007327
83,329.046,1.03817,1.13356,0.88499,0.8316,0.87717,0.9176,0.68652,1.01607,0.8003,0.94094,0.0007294,0.0007294,0.0007294
84,333.108,1.07609,0.94289,0.92957,0.83304,0.93421,0.92828,0.69451,0.99884,1.00285,0.94719,0.0007261,0.0007261,0.0007261
85,337.087,1.02466,0.93963,0.88441,0.83304,0.93421,0.92828,0.69451,0.99884,1.00285,0.94719,0.0007228,0.0007228,0.0007228
86,341.094,1.0601,0.9955,0.95674,0.84628,0.90546,0.92945,0.68517,1.0239,0.96888,0.95767,0.0007195,0.0007195,0.0007195
87,344.828,1.03444,0.9128,0.91344,0.84628,0.90546,0.92945,0.68517,1.0239,0.96888,0.95767,0.0007162,0.0007162,0.0007162
88,348.561,1.00016,0.92254,0.88302,0.84628,0.90546,0.92945,0.68517,1.0239,0.96888,0.95767,0.0007129,0.0007129,0.0007129
89,352.338,0.99991,1.07252,0.92799,0.8459,0.95395,0.93929,0.71583,1.03564,0.73921,0.94783,0.0007096,0.0007096,0.0007096
90,356.421,0.99948,1.08678,0.88782,0.8459,0.95395,0.93929,0.71583,1.03564,0.73921,0.94783,0.0007063,0.0007063,0.0007063
91,360.482,1.13514,1.15382,0.90447,0.85137,0.94212,0.94649,0.68377,1.10044,0.82237,0.95875,0.000703,0.000703,0.000703
92,364.263,1.07754,0.9059,0.93839,0.85137,0.94212,0.94649,0.68377,1.10044,0.82237,0.95875,0.0006997,0.0006997,0.0006997
